"id","from_user","to_user","message","date","read","deleted"
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2824","1","2288","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2825","1","2289","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","1","0",,,
"2826","1","2291","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2827","1","2292","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2828","1","2293","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2830","1","2295","Dear Voiceover Studio Finder subscribers,",,,
"Our friends at https://www.thevoiceovernetwork.co.uk have a very special event coming up and have given us a DISCOUNT TICKETS to the...",,,,,,
"BIG VOND Summer Party 2017.",,,,,,
"On 16th June 2017, the voiceover elite will descend upon a beautiful garden in Central London to celebrate this wonderful industry we are all a part of.",,,,,,
"A night to enjoy great company, delicious BBQ food and tasty summer drinks, fantastic entertainment, raising money for a very special charity all in a stunning venue.",,,,,,
"The VoiceOver Network events are legendary within the voiceover world.",,,,,,
"Food will include a delicious BBQ with salads, desserts and more. ",,,,,,
"Entertainment will include live music and we will also have a top DJ joining us. He has played at some of the biggest clubs in London including Ministry of Sound.",,,,,,
"Plus we will have some surprises thrown in too!!!!!",,,,,,
"Plus this event ticket and all expenses associated with it can be claimed against tax as it&#039;s a work and industry event!",,,,,,
"Details:",,,,,,
"&bull; Venue - Grange White Hall Hotel, 2-5 Montague Street, Bloomsbury,",,,,,,
"London WC1B 5BU MAP",,,,,,
"&bull; Time - 18:00 till late",,,,,,
"&bull; Food and at least 1 drink included in the ticket",,,,,,
"&bull; Tickets: &pound;89 Non-members / &pound;59 members",,,,,,
"The SPECIAL OFFER for Voiceover Studio Finder Subscribers is: &pound;69",,,,,,
"This is a limited-time offer and ends in 24 hours or while tickets last.",,,,,,
"This is a fantastic opportunity to meet fellow voiceover actors, network with top-industry producers, directors, casting directors, agents and enjoy some BBQ food and drink, live entertainment all in a beautiful outdoor garden located in the heart of London.",,,,,,
"BOOK HERE",,,,,,
"https://www.thevoiceovernetwork.co.uk/events/public/the-voiceover-network-big-summer-party-2017",,,,,,
"@NetworkVO for #VONDSummer16","2017-05-26 19:49:46","0","0",,,
"2832","1","2298","Dear Voiceover Studio Finder subscribers,",,,
